"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000143801",31.482929161092,1.04382886193179,0.196110699340177,5.32265126504467,1.02265682583077e-07,3.1736210823675e-07
"ENSG00000163050",131.849427472756,-1.92935038468498,0.0931165330304544,-20.7197403285405,2.29922022995817e-95,5.30879656081387e-94
"ENSG00000143776",237.94354471477,0.687583239432939,0.0704996736449747,9.75299889890981,1.79097854926205e-22,1.12857181902582e-21
"ENSG00000202264",0.2714845421894,-1.97909895204313,2.02946293643113,-0.975183589961705,0.32946920061489,NA
"ENSG00000181450",2.95938358642817,-0.361990315588757,0.586962654363722,-0.616717797797819,0.537420879861219,0.607519255495291
"ENSG00000143740",40.7811012181922,-0.258249903983436,0.150134550084665,-1.7201230751869,0.0854100720866307,0.125657994786512
"ENSG00000081692",32.4695929947087,-0.884134717574815,0.182418868590919,-4.84672843551902,1.25514048494577e-06,3.57258938401308e-06
"ENSG00000213031",5.39950581011795,-1.14541216010508,0.440173115065295,-2.60218564219937,0.00926316945821764,0.016829269702716
"ENSG00000143816",0.155566066345245,0.494079866722512,2.07208535502192,0.238445711478563,0.811535416996488,NA
"ENSG00000175678",0.286379993439587,-1.97909939166978,1.99730976224388,-0.990882550659722,0.321742933742946,0.398827178285526
"ENSG00000143761",538.481350874984,-0.117038555927396,0.0494968259586143,-2.36456689213275,0.0180511671772282,0.031271170910607
"ENSG00000143793",27.443846662331,-0.677399292292315,0.17813225884641,-3.80278842630287,0.000143076540511606,0.000331843190661851
"ENSG00000162910",35.9114742488122,-0.595889546085674,0.171289963856318,-3.47883514404569,0.000503598286273857,0.00109036605859434
"ENSG00000143774",165.863747806905,-0.893179292822873,0.123364688856114,-7.240153573156,4.4817696009776e-13,1.89693504041378e-12
"ENSG00000198835",2.90069680668145,-1.525830063772,0.58391235015554,-2.61311490220331,0.00897211324601595,0.016329246107749
"ENSG00000203684",0.263335033764135,0.0818823913234245,1.83550091977103,0.0446103788025554,0.964417869809029,NA
"ENSG00000181873",64.1447052040364,-0.147131788273776,0.119720219045925,-1.22896357395851,0.219085463596492,0.286496375472335
"ENSG00000162913",2.34749809327989,4.31785906173564,0.881603653017625,4.89773272485444,9.69487796001251e-07,2.77483371029405e-06
"ENSG00000154358",48.7349991122643,3.09111466538468,0.229188006502794,13.4872444354849,1.85920332239121e-41,1.91745835982613e-40
"ENSG00000154370",14.605654588481,0.0875718311257407,0.241400904428562,0.362765132686799,0.716780340187821,0.765786730849833
"ENSG00000162931",3.18431478090312,2.25329732445907,0.731059704156471,3.08223433961392,0.00205453026749796,0.00410375509854014
"ENSG00000181218",1.8024590406252,2.02386987284702,0.867855079162215,2.33203667460328,0.0196987618956456,0.0338976469995147
"ENSG00000168159",209.239263865197,-0.183618513068894,0.0723770752058844,-2.53697061599369,0.0111816338997929,0.0200092396101557
"ENSG00000202056",1.42478291735119,-0.0328946031163452,0.788539239456374,-0.0417158734408994,0.966725199800279,0.973014888803534
"ENSG00000183929",0.417849985743978,-1.95110453020251,1.40191079679448,-1.39174656095366,0.163999157395594,0.222549733764021
"ENSG00000201321",6.84405711256642,-0.562067609674264,0.362612232619145,-1.55005142991028,0.121129172391847,0.170661957823486
"ENSG00000203681",0.428205165979965,0.346446664691484,1.42056464643658,0.243879548572836,0.807324108891709,0.842448834034047
"ENSG00000212237",0.101561962372586,0.0818887536151361,3.08457506014951,0.0265478232879076,0.978820389556947,NA
"ENSG00000116574",80.6476182672755,-1.34391527178984,0.118747706685368,-11.3173997991444,1.07616663141188e-29,8.62606103002162e-29
"ENSG00000177800",0.338673400221788,0.74506564662543,1.43287447858599,0.519979703568093,0.603077721477693,0.666638967578415
"ENSG00000177788",0.767119395318187,1.52107397598979,1.10878280559243,1.37184123736215,0.170112866739129,0.229489253162174
"ENSG00000168118",82.0257299209876,-0.793477163118075,0.118396273308062,-6.70187617353022,2.05760367904681e-11,7.97772654507621e-11
"ENSG00000213029",6.59472118330147,-1.09559246247274,0.372333505478945,-2.94250301504144,0.00325570615546871,0.0063233865944885
"ENSG00000154429",20.2078904630438,-1.31650012563545,0.221515400316443,-5.94315394665461,2.79589629493683e-09,9.52698583318783e-09
"ENSG00000208132",0.204874270992639,0.841742608300643,1.72029761584336,0.489300572498896,0.624628915819874,NA
"ENSG00000143632",11.7076024973405,-3.28191344996298,0.382343633932818,-8.58367489005884,9.18894316785355e-18,4.76224290809696e-17
"ENSG00000069248",54.0394989645152,0.585089591286276,0.14108406492923,4.14709904750594,3.36714422387836e-05,8.39038737792201e-05
"ENSG00000135776",38.450077804236,-0.945284973029785,0.158513587137791,-5.96343184264752,2.46994506322851e-09,8.47229492863526e-09
"ENSG00000199672",0.627618324765474,-1.47818504137463,1.4551865176566,-1.01580451951621,0.309722483412824,0.388273919197325
"ENSG00000201492",0.270988011354933,0.0818819040716188,1.63972925242961,0.0499362342595846,0.960173202546618,NA
"ENSG00000135801",13.4604688241407,-0.399997777409411,0.263163771935489,-1.51995760840313,0.128521630230378,0.179686364181107
"ENSG00000135763",14.3572488523363,-0.754278698105749,0.25102760102484,-3.00476399816732,0.00265786990485883,0.00520801107386525
"ENSG00000213028",2.14269652547809,3.23202884838483,0.877708150535486,3.68235027373619,0.000231093594943669,0.000521900425369133
"ENSG00000143641",226.868161234484,-1.87186597757852,0.0887321398556666,-21.0956929543606,8.7119773364428e-99,2.10584827179328e-97
"ENSG00000177614",12.322426547165,-1.57837182527689,0.290591790757345,-5.4315774756173,5.58580548222656e-08,1.75634981321229e-07
"ENSG00000135775",49.1008186797617,0.230576861435493,0.140212735957001,1.64447872628492,0.100077355087148,0.144488724516863
"ENSG00000135744",1900.86804952539,-4.34266287191577,0.0506509203832818,-85.7370969580475,0,0
"ENSG00000135773",0.472834251336649,-1.53984510289355,1.5176825118588,-1.01460291652673,0.310295148538852,0.388685501853931
"ENSG00000119280",88.6773626312851,0.084327082289229,0.102732681385983,0.820839884168882,0.41173747701422,0.489214959248079
"ENSG00000208121",0.279510027506648,-1.97910233185851,1.76729637325465,-1.11984744710012,0.262778776271621,NA
"ENSG00000143643",29.1584163640766,-0.61783279681171,0.197211592890373,-3.13284218111434,0.00173122500793355,0.00349635128886842
"ENSG00000173409",42.9596108004642,0.454321619989609,0.152768706854416,2.97391808403906,0.00294023556126291,0.0057286453567679
"ENSG00000182118",41.5536079054726,1.54819444840831,0.165384842320093,9.36116288947365,7.88638534023177e-21,4.62130231868885e-20
"ENSG00000119283",0.185554951148512,0.494080143481159,2.28122812076768,0.216585153840244,0.828531656642073,NA
"ENSG00000143633",30.160808762159,-1.08500756613917,0.171768228047909,-6.31669534272973,2.67215623974573e-10,9.70381620395927e-10
"ENSG00000116906",114.94799143155,-0.421017154524673,0.0938916667745385,-4.48407370949819,7.32313471273833e-06,1.94320572909197e-05
"ENSG00000116903",22.564616577727,-0.249731817378671,0.201304496657801,-1.24056750606616,0.214765561941739,0.282398915702397
"ENSG00000010072",9.22074631565826,-0.746278469594492,0.307798487623879,-2.42456834455413,0.0153265981449775,0.0268519222313479
"ENSG00000135766",46.1408168573178,0.0163837413097325,0.14185481529283,0.115496546775037,0.908051557435942,0.924485527708722
"ENSG00000208120",0.57710825638622,-1.87911703868439,1.27008219410954,-1.47952396104714,0.139000332229624,0.192423726138012
"ENSG00000116918",45.2693284291455,0.21238188702796,0.14350998786689,1.47991014552207,0.138897227780304,0.1924063250748
"ENSG00000162946",0.575629732515127,1.64666164885344,1.20365567260813,1.36805042033773,0.171296294316996,0.230832201488147
"ENSG00000203718",0.450349699581433,0.39264515463429,1.39309513195203,0.281850927211345,0.778057818964675,0.819370623511472
"ENSG00000116991",43.7636125162404,0.370369640493985,0.144984554757696,2.55454549012453,0.0106326535183756,0.019104198598057
"ENSG00000212916",6.95002046776203,-1.28439650504516,0.402779810264615,-3.18883040389076,0.00142849658834662,0.00292312727800558
"ENSG00000135778",27.1189642739738,0.883449255460541,0.18727371392589,4.71742262670216,2.38851191216259e-06,6.59237810546928e-06
"ENSG00000135749",12.7575322899512,2.6775093996356,0.375953687703734,7.12191285046147,1.0643935561789e-12,4.42044786955372e-12
"ENSG00000215810",1.63518411401769,3.32193424898076,0.904997733633581,3.67065477130328,0.000241929923269512,0.000544386314615179
"ENSG00000143674",38.6590553700874,1.16775768866526,0.162848579159218,7.17081901908115,7.45504050332391e-13,3.12123076011965e-12
"ENSG00000135750",20.9447840245991,0.589246792766701,0.21228334998025,2.77575604879762,0.0055073514659722,0.0103648086591959
"ENSG00000183780",3.1240338377029,2.93322883782978,0.80052400896516,3.66413599714714,0.000248174902782833,0.000558032811925934
"ENSG00000168275",25.7856824704972,0.295026528107441,0.191557922007157,1.54014266294045,0.123525582427876,0.173406602555285
"ENSG00000059588",37.1494641885399,1.07742012636372,0.169946464446227,6.33976193546896,2.30120465334631e-10,8.41598959509867e-10
"ENSG00000168264",311.847127115004,-1.2787635561264,0.0604545867989867,-21.1524654097517,2.61890759385568e-99,6.38023629558227e-98
"ENSG00000208115",0.304754168618922,-1.97909982573573,1.96504717384457,-1.00715130510769,0.313862069465947,0.392200825091939
"ENSG00000173726",208.297046763094,0.698900633009995,0.0738645178768556,9.46192641743332,3.02321282892243e-21,1.79535901970941e-20
"ENSG00000207181",1.67592021813394,-0.879176720566304,0.785887255667072,-1.11870591389098,0.263265621407038,0.337145626089974
"ENSG00000188739",51.2735766373221,0.14580132033495,0.133857130236025,1.08923088428584,0.276052082734503,0.352353607252703
"ENSG00000054267",136.298468494439,-0.327108771607183,0.106529737574803,-3.07058647710921,0.00213638809743953,0.00424260896885616
"ENSG00000152904",59.5360610410216,0.95792387317515,0.132322883047514,7.2392911272284,4.51035922258407e-13,1.90642779162229e-12
"ENSG00000116957",48.8667710504959,-0.41301486058542,0.13772878148658,-2.99875491620219,0.00271085274259335,0.00530510966830097
"ENSG00000162885",13.0197293589708,1.14454578810459,0.29664671583445,3.85827897971179,0.000114188264184689,0.000268668052766104
"ENSG00000168243",1.14462415048888,3.28250916582607,0.956843144892205,3.43056140742469,0.000602333622868911,0.00129598068786955
"ENSG00000143669",68.783563747252,-0.451236653596071,0.119967149386726,-3.76133513134889,0.000169008805182425,0.000389942761546922
"ENSG00000206803",2.25890007046151,-4.58500802378225,0.907079175004747,-5.05469439727602,4.31080474524461e-07,1.27146138053259e-06
"ENSG00000116962",243.480632176808,-1.27372235296097,0.0771759964136337,-16.5041257923552,3.42659370763649e-61,4.90827820899412e-60
"ENSG00000203673",2.73111357765561,3.16842340698717,0.873764580714756,3.62617514708062,0.000287650287735058,0.000640280568526812
"ENSG00000077585",28.5178418308861,4.22087204598449,0.379064525911651,11.1349697939507,8.47737436645586e-29,6.6234839115693e-28
"ENSG00000086619",45.4928002363477,-0.316498745811726,0.142034200814073,-2.22832771260517,0.0258586696401092,0.0434819151448358
"ENSG00000186197",90.2600428395673,2.44074793610965,0.145049595353611,16.8269889354703,1.54775583345194e-63,2.29127107593317e-62
"ENSG00000215809",90.3641606379268,2.44275413580622,0.145078741207172,16.8374367979798,1.29735682927232e-63,1.92981828354258e-62
"ENSG00000116977",111.103742266576,0.402666702884293,0.0895193138606848,4.49809862831329,6.85638905231181e-06,1.82718929611135e-05
"ENSG00000119285",89.0578032518375,-0.522495490576705,0.100912617256011,-5.17770230110229,2.24635302183392e-07,6.82062438621605e-07
"ENSG00000077522",9.39076739234364,-1.51177025425854,0.348959937055531,-4.3322172367826,1.47615182907566e-05,3.79021888726979e-05
"ENSG00000116984",158.249698003588,1.63622835564159,0.0917004577578757,17.8431863444112,3.26533530095815e-71,5.31734074798132e-70
"ENSG00000212915",5.03386556402806,1.86300580058957,0.506713345061739,3.67664640914989,0.000236320246545318,0.00053331498381562
"ENSG00000162840",4.87213550101579,0.0249769522266883,0.447498262931316,0.0558146350403194,0.955489476042603,0.96547499636702
"ENSG00000198626",17.4251354823301,-2.9822843477368,0.297757473118878,-10.0158169549825,1.29884339865693e-23,8.56848928666215e-23
"ENSG00000208098",1668.52613977002,-0.0108510564663935,0.0386177629416075,-0.280986148338033,0.778721024041226,0.819790013060072
"ENSG00000187712",2.54028237369239,1.87133889283606,0.716838025766133,2.61054635157787,0.00903977206416778,0.0164427129726838
"ENSG00000208084",0.525919306986554,-1.15067892669174,1.33003346457788,-0.865150356992661,0.386956268552252,0.4636881080173
"ENSG00000215808",8.30033654336466,6.14887473603598,0.798741454427064,7.69820409590054,1.37991845218326e-14,6.23279954898542e-14
"ENSG00000215807",0.154022017522576,-0.742506240768868,2.36766503980103,-0.313602738684381,0.753822779236714,NA
"ENSG00000133019",3.93593861093444,1.74333265045284,0.559220110984156,3.11743554319746,0.00182431834574562,0.00367476625113082
"ENSG00000215806",1.75715391870524,3.89696134345036,0.916710617929107,4.25102673322775,2.12792764293234e-05,5.40542539181663e-05
"ENSG00000215805",9.41235452141724,0.760676613350922,0.331006114396328,2.29807420548169,0.0215575660697477,0.0368299886360019
"ENSG00000155816",10.881956075344,6.53284778772152,0.790967321918768,8.25931439477653,1.46511559197574e-16,7.25290822651668e-16
"ENSG00000180875",57.6431653110184,-5.25684876856181,0.296458781135373,-17.7321405303942,2.36842919565805e-70,3.77727831513711e-69
"ENSG00000182901",4.07005749745213,3.78208542875331,0.835649648141537,4.52592236132041,6.01326547122482e-06,1.61082626562507e-05
"ENSG00000215802",0.236335932334805,0.973496240735393,1.88452756855994,0.51657309607802,0.605454200537153,NA
"ENSG00000091483",212.522115046554,0.0349227551153347,0.0743722220650599,0.469567187125116,0.638664272449007,0.698736654511042
"ENSG00000117009",84.7979589771632,-1.3413988112675,0.11795992392661,-11.3716486635077,5.78838010289234e-30,4.66386667665336e-29
"ENSG00000054277",75.4706444346896,-0.897280676188207,0.123239192330011,-7.28080620477826,3.31831082863256e-13,1.41028210216884e-12
"ENSG00000203668",19.0384403455588,0.257796390283158,0.21180477076819,1.21714156554719,0.223550358403387,0.291472738685242
"ENSG00000162843",0.569386966927314,0.913800386541042,1.24560081208055,0.733622182707723,0.463179037439532,0.537102017577588
"ENSG00000174371",0.355793241744007,-1.56690770847805,1.54689828208908,-1.01293519206832,0.31109111749026,0.389524855327748
"ENSG00000213026",0.295667361976598,0.451496128969501,1.61692496501167,0.279231342665453,0.780067291876312,0.820927959546023
"ENSG00000197769",0.296908438104799,-0.742512676209391,1.60714810575039,-0.462006378598634,0.644076746240484,0.70217254794459
"ENSG00000180287",0.480709348146994,1.31288257798671,1.25676302056806,1.04465404893381,0.296182889609081,0.374036677734897
"ENSG00000143702",10.5601511830981,-0.481093648747532,0.304568389769995,-1.57959152987231,0.114200440245876,0.162602927805219
"ENSG00000054282",45.266798701758,0.0445481706752056,0.145041663370538,0.307140511491503,0.758736423245561,0.803043269733747
"ENSG00000117020",20.30474457454,1.8481017014712,0.253497496946065,7.2904140030401,3.09003995761774e-13,1.31870119018887e-12
"ENSG00000179456",96.5423521364837,-1.28541918300788,0.099728014264224,-12.8892487481223,5.17454140710304e-38,5.05048300112833e-37
"ENSG00000035687",67.7846557045421,0.160483221361673,0.115906289691314,1.38459458748164,0.166176467418028,0.225010936626424
"ENSG00000179397",5.28285601568423,-0.523955537910012,0.422720866825536,-1.23948349615364,0.215166496965363,0.28280592251947
"ENSG00000121644",67.7625381983447,-0.347798285710621,0.118514891800685,-2.93463783686811,0.00333937199148284,0.00647775356843128
"ENSG00000203667",180.459380237762,1.02245622897385,0.0796306537142527,12.839982861912,9.78961417957501e-38,9.49500510081664e-37
"ENSG00000188206",284.931574903687,0.207130642826534,0.0643621951173125,3.21820351914659,0.00128996252828288,0.00265545180472869
"ENSG00000213025",24.6082620038631,0.152691817955701,0.201789893977559,0.756687140995682,0.449237320523526,0.524269496290129
"ENSG00000153187",508.484791884344,0.445129113694312,0.0478041504160129,9.31151604663196,1.26020529380615e-20,7.31533804697227e-20
"ENSG00000201758",0.1097408684757,0.0818863962324494,2.63791263538521,0.0310421183529802,0.975235950255906,NA
"ENSG00000203666",12.1503031005674,0.599880379046908,0.293488754671687,2.04396376180739,0.0409571272507485,0.0657950943477757
"ENSG00000179576",0.62509332944886,1.07199084062637,1.20565416340046,0.88913626574548,0.373929850581019,0.450854811274667
"ENSG00000207254",0.104117798359481,0.0818866171958273,2.68293976567718,0.0305212283344569,0.975651363503845,NA
"ENSG00000184516",0.152285814067116,0.494080336212274,2.41620289787675,0.204486277475476,0.83797351443156,NA
"ENSG00000162849",2.73846224389014,2.32964434773976,0.751105782899392,3.10161950657196,0.00192465167826422,0.0038668001899672
"ENSG00000185420",11.1018774760212,1.24693023318905,0.311235013230928,4.00639446135793,6.16526540679195e-05,0.000148677561719519
"ENSG00000162851",50.808333159814,-1.40372463135939,0.146359600110452,-9.59092967116643,8.7294851750498e-22,5.2855239005096e-21
"ENSG00000162852",20.3804724719336,-0.416604891347257,0.218264111028271,-1.90871916314861,0.056298329732099,0.0871806967923495
"ENSG00000143653",178.1008802568,-1.18750332092574,0.07651055738616,-15.520777282176,2.50992125748768e-54,3.24924534337527e-53
"ENSG00000198294",1.95232660738792,-1.5845185417509,0.732837575908988,-2.16216879952629,0.0306051675237129,0.0506647342527382
"ENSG00000153207",34.3113801307456,-0.142854483124166,0.165040683148158,-0.865571327015926,0.386725285213903,0.463590868830614
"ENSG00000197472",0.155566066345245,0.494079866722512,2.07208535502192,0.238445711478563,0.811535416996488,NA
"ENSG00000135747",3.93440664266459,-0.829891487921501,0.511730083879045,-1.62173675940783,0.104859724416442,0.150970678150056
"ENSG00000215796",0.361919282979977,-0.330316188293222,1.46336243063345,-0.225724114121364,0.821416001717963,0.855422790075859
"ENSG00000188295",4.22479007444493,0.811178938618871,0.481509218764147,1.68465920694283,0.0920543411639284,0.134017518257001
"ENSG00000196418",6.36506433854184,0.377611570119628,0.375238792159756,1.00632338129599,0.314260036727277,0.392539585641581
"ENSG00000215795",2.34236512242715,1.42897257662208,0.714463810017544,2.00006292353282,0.0454934697191791,0.0721090139913629
"ENSG00000208053",0.400850437664966,1.74302886389108,1.3780174110763,1.26488159719962,0.205913775173586,0.272147467059835
"ENSG00000202079",0.534810176794664,-2.31902155138833,1.3325994879572,-1.74022395501836,0.0818197008778029,0.121033760592585
"ENSG00000162714",12.2157415958295,1.43703821737955,0.303213472167522,4.7393613717322,2.14392853042812e-06,5.95985163804546e-06
"ENSG00000162711",1.46212430220779,-1.5322906201671,0.81605435273496,-1.87768206251424,0.0604246720053371,0.0925514530616401
"ENSG00000169224",0.967422657791885,-3.2898142212383,1.07110353465465,-3.07142504417094,0.00213039645686788,0.00423342751287682
"ENSG00000162722",3.67748216450036,-0.126021800894447,0.513163115289013,-0.245578446968995,0.806008575200819,0.841643783891777
"ENSG00000198281",0.106673634346376,0.0818887536151356,3.08457506014951,0.0265478232879074,0.978820389556947,NA
"ENSG00000196539",0.102074927350703,0.081886702589021,2.70013972826126,0.0303268389157592,0.975806392054053,NA
"ENSG00000188558",0.83509794352451,2.81336017181052,1.03486352429638,2.71858086188067,0.00655626282696641,0.0122052209305861
"ENSG00000183310",0.161483228058463,0.494080274457117,2.37378985167681,0.208139854548669,0.835119769102823,NA
"ENSG00000184022",2.18813207309401,4.23129240035242,0.881597079100402,4.79957624708797,1.5900169445375e-06,4.47635343621384e-06
"ENSG00000183130",0.114339575471374,0.081886229370069,2.6033939514364,0.0314536450869792,0.974907759697496,NA
"ENSG00000175137",60.6729754625177,-0.758532179382599,0.130514803781418,-5.81184783185948,6.17869925473949e-09,2.0600102903194e-08
"ENSG00000171161",43.4454473694059,-0.291229278590436,0.148290899883883,-1.96390526201189,0.0495410795242439,0.0776888494921493
"ENSG00000171163",52.0167132463891,-0.629522100601543,0.131009441444529,-4.80516589995606,1.54623238864695e-06,4.35705192210715e-06
"ENSG00000185220",12.9511482208714,-0.98528855541436,0.270778169233623,-3.63872965905265,0.00027398622946698,0.000612067432469917
"ENSG00000184731",2.55605140923543,-0.420377232771834,0.569869680672677,-0.737672571517787,0.460713443614858,0.534877071123591
"ENSG00000035115",152.458611808488,2.09112575435637,0.104086162242076,20.0903339052215,8.96571267316566e-90,1.92638298685934e-88
"ENSG00000143727",118.618490214841,0.193036456263849,0.090890497521719,2.12383540113994,0.0336839096426586,0.0552002205690603
"ENSG00000189292",6.29606531313576,0.131795585295496,0.438089512514597,0.30084168082226,0.763535223126411,0.807098729194778
"ENSG00000151353",38.7589829536248,-0.224545944706176,0.149065791754339,-1.50635462411274,0.131976162520302,0.183768787955812
"ENSG00000162956",0.269706203404697,1.20319134386913,1.6134289533682,0.745735559881548,0.455827173666231,NA
"ENSG00000172554",0.594732789373131,0.210629465498577,1.20967740611047,0.174120360051878,0.861770872600032,0.887294202936605
"ENSG00000115705",0.209472977988313,0.856226255929815,1.92490422694574,0.444814990763667,0.656453460084623,NA
"ENSG00000130508",62.5171514449128,-0.52155831518597,0.128613372089282,-4.05524174285634,5.00824796919946e-05,0.000122591133043537
"ENSG00000186487",0.182819649947424,-1.56689932376746,2.24458027075797,-0.698081215530924,0.485126404811138,NA
"ENSG00000032389",40.2274808850328,0.566877729596704,0.169721518481089,3.34004629860691,0.000837644240634876,0.00176544365158331
"ENSG00000171853",48.3929531780958,-0.12645190449988,0.140017518702659,-0.903114879277447,0.366464927853259,0.443426862251851
"ENSG00000210538",0.36700330702458,-2.38244151477781,1.51467728026984,-1.57290371078476,0.115741115749258,0.164267436756057
"ENSG00000182551",1077.23142122733,-1.67017610942722,0.0352123815605303,-47.4315009496354,0,0
"ENSG00000171865",28.0055080486064,-0.351536822493716,0.193027772165772,-1.82117225179295,0.0685806770531313,0.10386128967322
"ENSG00000171863",17.9235666338346,-0.367059881350327,0.236353531242731,-1.55301204691274,0.120420256588041,0.169740443682641
"ENSG00000118004",139.881753960828,-2.98053627508515,0.104912267983456,-28.4097973704579,1.53036698266239e-177,6.48624033473621e-176
"ENSG00000188765",2.22067818752142,-0.125508393113606,0.639093461632803,-0.196385037006869,0.844308806967941,0.872217512106448
"ENSG00000151360",2.6803730725408,-0.791213839707602,0.606714751291054,-1.30409527380692,0.192201100133649,0.256433895564256
"ENSG00000214866",0.221122415048537,0.906123622707242,1.90576446745016,0.475464643288055,0.634455828480066,NA
"ENSG00000210527",0.367388311713565,-2.38324844913556,1.51446548308096,-1.57365649845461,0.115566883922963,0.16409542857166
"ENSG00000176887",1.95941142310586,-4.34977485717267,0.939302397005706,-4.63085676246417,3.641557372051e-06,9.90939182860667e-06
"ENSG00000205837",0.265805757007055,0.0818823768282673,1.82997923342245,0.0447449759717381,0.964310583935733,NA
"ENSG00000134326",5.45653869771587,-0.61772376935054,0.41420854707272,-1.49133515886163,0.135873522527326,0.188686121498899
"ENSG00000134321",8.21412894886092,0.191452655291871,0.330381801784707,0.579489107019976,0.562259194564363,0.630969386793232
"ENSG00000151692",33.988578433478,1.66879324983676,0.189067674062571,8.82643348796091,1.08066567183279e-18,5.87623829288342e-18
"ENSG00000213774",0.490986270939645,0.471952471469078,1.40615738906331,0.335632750031959,0.737147824245986,0.784336114279661
"ENSG00000198114",3.47602288258445,-3.24765110244635,0.702661541246536,-4.62192807177826,3.80189845984427e-06,1.03275450700247e-05
"ENSG00000115738",188.475524713517,-1.08362280390188,0.0714880551913834,-15.158096006401,6.69831219870624e-52,8.22403886618933e-51
"ENSG00000134313",129.524971701031,1.12677480237281,0.0950087917946584,11.8596898359479,1.91683865655352e-32,1.61599422435329e-31
"ENSG00000143797",30.9381913766535,3.17491992165698,0.274790888015524,11.5539490577199,7.05046944559518e-31,5.75571305136451e-30
"ENSG00000151693",108.3046194318,2.89971846309565,0.139007435974238,20.8601679670794,1.2323799829809e-96,2.91067455522358e-95
"ENSG00000213772",4.7542419700418,0.83876211256234,0.462671078914704,1.81286912190371,0.0698520097391431,0.105528377994584
"ENSG00000119185",93.5445771002931,1.72785138146715,0.116742997957317,14.8004712205426,1.45459991090325e-49,1.71122894461394e-48
"ENSG00000119203",37.4022015405156,0.165842814034615,0.172368785699616,0.962139481121751,0.335979544159628,0.413512240194087
"ENSG00000134330",52.0990870143282,0.226446272294538,0.133418700693203,1.6972603624379,0.0896474475288021,0.131143831042134
"ENSG00000151694",39.4936946484715,0.494277994363588,0.156291748316611,3.16253416886921,0.00156402379974035,0.00318151849861712
"ENSG00000210576",0.150813037528217,0.494080346833601,2.42342274511024,0.203877077505569,0.838449558354685,NA
"ENSG00000134308",168.662678398585,1.28856361223145,0.0866810022412406,14.8655827564761,5.51330463929256e-50,6.5861639204522e-49
"ENSG00000115750",13.1669413674563,1.24934086989021,0.297188479728262,4.20386709145846,2.62393048482492e-05,6.60572898295224e-05
"ENSG00000134317",20.2065283047567,-0.493718854065543,0.209408239885459,-2.35768589782138,0.0183892453634242,0.0317856565108573
"ENSG00000188525",0.283030562212761,-1.97909929273072,2.00459088695763,-0.987283393138838,0.323503729548464,0.400368215689179
"ENSG00000172059",86.5558013070365,-0.338383510393176,0.099989812315173,-3.38417987351125,0.000713912163998407,0.00152649912606156
"ENSG00000177066",135.677989603809,4.5265060656263,0.191790246768807,23.6013360527283,3.73427150856687e-123,1.06979963402832e-121
"ENSG00000205795",238.497968466658,4.65368861434951,0.157433179213409,29.5597702949337,4.91838898903024e-192,2.27126798985964e-190
"ENSG00000171848",2.98415020729506,-0.277881575126889,0.562962891481819,-0.493605492176322,0.621584821272031,0.682948663712948
"ENSG00000163009",0.158927392071568,0.494079851241968,2.0597598695933,0.239872549482928,0.810429061991316,NA
"ENSG00000206898",0.456611303341927,-2.69705131559121,1.43436639905888,-1.88030848837564,0.0600660471162649,0.0920933348749869
"ENSG00000115756",110.10614372261,-0.103452296131769,0.100986651038085,-1.0244155546138,0.305639038144458,0.38394120341817
"ENSG00000115758",179.911115256657,0.816035896169258,0.076303236417806,10.6946433005931,1.07833761886202e-26,7.7410129762392e-26
"ENSG00000206633",0.204459273350289,-0.330313678836527,1.92124443003384,-0.17192694155564,0.863494965651602,NA
"ENSG00000115761",58.0225771745079,0.0828340857862406,0.133955059353599,0.618372207708744,0.536330013663401,0.606951376106277
"ENSG00000210642",0.573409300215503,0.915268523142878,1.19406523174908,0.766514675083691,0.443370123372728,0.519700835878087
"ENSG00000143882",524.110285252496,0.618965626003504,0.0614057901319956,10.07992283257,6.7779333054331e-24,4.52935759114687e-23
"ENSG00000143870",560.091387284857,0.179694245442162,0.0532308526548565,3.37575365563429,0.000736137993882693,0.00156860258476106
"ENSG00000162975",0.156371556084673,0.494080307628073,2.39666475832534,0.206153282770057,0.836671178906573,NA
"ENSG00000145063",0.159204271870454,-0.742506465446682,2.34324199917069,-0.316871439530986,0.751341154090168,NA
"ENSG00000150873",0.436611496331771,1.89070093814712,1.30895787709655,1.4444322244662,0.148617431671089,0.204717206094416
"ENSG00000162976",44.4245618484116,1.11152829775616,0.157334416128837,7.06474988184377,1.60905549868387e-12,6.585208614984e-12
"ENSG00000134318",176.374229559324,-0.386886739080633,0.075219932577232,-5.14340715053682,2.69800026189501e-07,8.09661766275767e-07
"ENSG00000197781",0.75052260131286,0.249943453331131,1.11831838829849,0.223499368289398,0.823146874726875,0.856246876583204
"ENSG00000169016",11.4267238858335,-0.126929527866665,0.292983800251008,-0.433230532739082,0.664847299342306,0.719747216292896
"ENSG00000196208",0.702801514014975,-0.170405013299235,1.17181164885245,-0.14542013937659,0.884379164752305,0.904850904677127
"ENSG00000202248",0.223458855276458,-1.15470482798569,2.15105656395047,-0.536808211990971,0.59140009863606,NA
"ENSG00000210722",0.899516177784121,-0.506099762522703,0.987144471132463,-0.512690672260059,0.608167715561745,0.669872165164841
"ENSG00000134324",83.2654807802608,-0.122294903994769,0.109272487055331,-1.11917379470684,0.263066002706931,0.337029487525981
"ENSG00000200226",0.190928473748901,-1.56689972615652,2.2143305936779,-0.707617792316175,0.479182640762927,NA
